source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,1191,The amount of publicly available DNA data doubles every 10 years.,0.0,0.0,0.0,0.0,1,9,0.0,amount publicly available dna data doubles every 10 years,36355784 | 10827901 | 45548062 | 86704258 | 24979644,30655442,
nfcorpus,scifact,test,Dense original,dense_keep,1191,The amount of publicly available DNA data doubles every 10 years.,1.0,0.5,0.6309297535714575,0.0,1,11,1.25,The amount of publicly available DNA data doubles every 10 years.,4283694 | 30655442 | 28069701 | 7808055 | 52850476,30655442,
nfcorpus,scifact,test,Dense keyword,dense_keyword,1191,The amount of publicly available DNA data doubles every 10 years.,1.0,0.3333333333333333,0.5,0.0,1,9,1.1666666666666667,amount publicly available dna data doubles every 10 years,4283694 | 28069701 | 30655442 | 7808055 | 19058822,30655442,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,1191,The amount of publicly available DNA data doubles every 10 years.,1.0,0.25,0.43067655807339306,0.03,2,11,1.095,The amount of publicly available DNA data doubles every 10 years.,36355784 | 4283694 | 10827901 | 30655442 | 28069701,30655442,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,1191,The amount of publicly available DNA data doubles every 10 years.,1.0,0.2,0.38685280723454163,0.03,2,9,1.07,amount publicly available dna data doubles every 10 years,36355784 | 4283694 | 10827901 | 28069701 | 30655442,30655442,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,1191,The amount of publicly available DNA data doubles every 10 years.,1.0,0.2,0.38685280723454163,0.03,2,9,1.07,amount publicly available dna data doubles every 10 years,36355784 | 4283694 | 10827901 | 28069701 | 30655442,30655442,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,1191,The amount of publicly available DNA data doubles every 10 years.,0.0,0.0,0.0,0.0,1,11,0.0,The amount of publicly available DNA data doubles every 10 years.,36355784 | 10827901 | 45548062 | 11880289 | 86704258,30655442,
nfcorpus,scifact,test,Transferred source policy,dense_keep,1191,The amount of publicly available DNA data doubles every 10 years.,1.0,0.5,0.6309297535714575,0.0,1,11,1.25,The amount of publicly available DNA data doubles every 10 years.,4283694 | 30655442 | 28069701 | 7808055 | 52850476,30655442,0.4843951935810794
nfcorpus,scifact,test,Oracle retrieval action,dense_keep,1191,The amount of publicly available DNA data doubles every 10 years.,1.0,0.5,0.6309297535714575,0.0,1,11,1.25,The amount of publicly available DNA data doubles every 10 years.,4283694 | 30655442 | 28069701 | 7808055 | 52850476,30655442,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,957,Podocytes are motile and migrate in the presence of injury.,1.0,0.5,0.6309297535714575,0.0,1,10,1.25,Podocytes are motile and migrate in the presence of injury.,13492264 | 123859 | 16355392 | 11983390 | 9412420,123859,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,957,Podocytes are motile and migrate in the presence of injury.,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,podocytes motile migrate presence injury,13492264 | 123859 | 28207326 | 14591894 | 11983390,123859,
nfcorpus,scifact,test,Dense original,dense_keep,957,Podocytes are motile and migrate in the presence of injury.,1.0,0.2,0.38685280723454163,0.0,1,10,1.1,Podocytes are motile and migrate in the presence of injury.,13492264 | 14965508 | 6308416 | 22241778 | 123859,123859,
nfcorpus,scifact,test,Dense keyword,dense_keyword,957,Podocytes are motile and migrate in the presence of injury.,0.0,0.0,0.0,0.0,1,5,0.0,podocytes motile migrate presence injury,6308416 | 26297042 | 9412420 | 18041692 | 40367499,123859,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,957,Podocytes are motile and migrate in the presence of injury.,1.0,0.5,0.6309297535714575,0.03,2,10,1.22,Podocytes are motile and migrate in the presence of injury.,13492264 | 123859 | 14965508 | 16355392 | 6308416,123859,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,957,Podocytes are motile and migrate in the presence of injury.,1.0,0.3333333333333333,0.5,0.03,2,5,1.1366666666666667,podocytes motile migrate presence injury,13492264 | 6308416 | 123859 | 26297042 | 28207326,123859,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,957,Podocytes are motile and migrate in the presence of injury.,1.0,0.3333333333333333,0.5,0.03,2,5,1.1366666666666667,podocytes motile migrate presence injury,13492264 | 6308416 | 123859 | 26297042 | 28207326,123859,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,957,Podocytes are motile and migrate in the presence of injury.,1.0,0.5,0.6309297535714575,0.0,1,10,1.25,Podocytes are motile and migrate in the presence of injury.,13492264 | 123859 | 16355392 | 11983390 | 9412420,123859,
nfcorpus,scifact,test,Transferred source policy,dense_keep,957,Podocytes are motile and migrate in the presence of injury.,1.0,0.2,0.38685280723454163,0.0,1,10,1.1,Podocytes are motile and migrate in the presence of injury.,13492264 | 14965508 | 6308416 | 22241778 | 123859,123859,0.4626123628586566
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,957,Podocytes are motile and migrate in the presence of injury.,1.0,0.5,0.6309297535714575,0.0,1,10,1.25,Podocytes are motile and migrate in the presence of injury.,13492264 | 123859 | 16355392 | 11983390 | 9412420,123859,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,411,Febrile seizures reduce the threshold for development of epilepsy.,1.0,1.0,1.0,0.0,1,9,1.5,Febrile seizures reduce the threshold for development of epilepsy.,14924526 | 29723642 | 15889329 | 23670644 | 116792,14924526,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,411,Febrile seizures reduce the threshold for development of epilepsy.,1.0,1.0,1.0,0.0,1,6,1.5,febrile seizures reduce threshold development epilepsy,14924526 | 29723642 | 15889329 | 1410197 | 23670644,14924526,
nfcorpus,scifact,test,Dense original,dense_keep,411,Febrile seizures reduce the threshold for development of epilepsy.,1.0,1.0,1.0,0.0,1,9,1.5,Febrile seizures reduce the threshold for development of epilepsy.,14924526 | 13757347 | 116792 | 29723642 | 35520219,14924526,
nfcorpus,scifact,test,Dense keyword,dense_keyword,411,Febrile seizures reduce the threshold for development of epilepsy.,1.0,1.0,1.0,0.0,1,6,1.5,febrile seizures reduce threshold development epilepsy,14924526 | 13757347 | 116792 | 29723642 | 810480,14924526,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,411,Febrile seizures reduce the threshold for development of epilepsy.,1.0,1.0,1.0,0.03,2,9,1.47,Febrile seizures reduce the threshold for development of epilepsy.,14924526 | 29723642 | 116792 | 13757347 | 15889329,14924526,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,411,Febrile seizures reduce the threshold for development of epilepsy.,1.0,1.0,1.0,0.03,2,6,1.47,febrile seizures reduce threshold development epilepsy,14924526 | 29723642 | 13757347 | 116792 | 15889329,14924526,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,411,Febrile seizures reduce the threshold for development of epilepsy.,1.0,1.0,1.0,0.03,2,6,1.47,febrile seizures reduce threshold development epilepsy,14924526 | 29723642 | 13757347 | 116792 | 15889329,14924526,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,411,Febrile seizures reduce the threshold for development of epilepsy.,1.0,1.0,1.0,0.0,1,9,1.5,Febrile seizures reduce the threshold for development of epilepsy.,14924526 | 29723642 | 15889329 | 23670644 | 116792,14924526,
nfcorpus,scifact,test,Transferred source policy,bm25_keyword,411,Febrile seizures reduce the threshold for development of epilepsy.,1.0,1.0,1.0,0.0,1,6,1.5,febrile seizures reduce threshold development epilepsy,14924526 | 29723642 | 15889329 | 1410197 | 23670644,14924526,0.5829842589630918
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,411,Febrile seizures reduce the threshold for development of epilepsy.,1.0,1.0,1.0,0.0,1,9,1.5,Febrile seizures reduce the threshold for development of epilepsy.,14924526 | 29723642 | 15889329 | 23670644 | 116792,14924526,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,1.0,1.0,1.0,0.0,1,16,1.5,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,18174210 | 40913091 | 6315132 | 4449524 | 4353857,18174210,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,1.0,0.5,0.6309297535714575,0.0,1,12,1.25,high microerythrocyte count raises vulnerability severe anemia homozygous alpha thalassemia trait subjects,40913091 | 18174210 | 6315132 | 45218443 | 27162821,18174210,
nfcorpus,scifact,test,Dense original,dense_keep,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,1.0,0.5,0.6309297535714575,0.0,1,16,1.25,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,40913091 | 18174210 | 27889071 | 45218443 | 4449524,18174210,
nfcorpus,scifact,test,Dense keyword,dense_keyword,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,1.0,0.3333333333333333,0.5,0.0,1,12,1.1666666666666667,high microerythrocyte count raises vulnerability severe anemia homozygous alpha thalassemia trait subjects,40913091 | 27889071 | 18174210 | 45218443 | 4449524,18174210,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,1.0,1.0,1.0,0.03,2,16,1.47,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,18174210 | 40913091 | 4449524 | 27889071 | 6315132,18174210,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,1.0,0.5,0.6309297535714575,0.03,2,12,1.22,high microerythrocyte count raises vulnerability severe anemia homozygous alpha thalassemia trait subjects,40913091 | 18174210 | 27889071 | 45218443 | 6315132,18174210,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,1.0,0.5,0.6309297535714575,0.03,2,12,1.22,high microerythrocyte count raises vulnerability severe anemia homozygous alpha thalassemia trait subjects,40913091 | 18174210 | 27889071 | 45218443 | 6315132,18174210,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keyword,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,1.0,0.5,0.6309297535714575,0.0,1,12,1.25,high microerythrocyte count raises vulnerability severe anemia homozygous alpha thalassemia trait subjects,40913091 | 18174210 | 6315132 | 45218443 | 27162821,18174210,
nfcorpus,scifact,test,Transferred source policy,dense_keep,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,1.0,0.5,0.6309297535714575,0.0,1,16,1.25,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,40913091 | 18174210 | 27889071 | 45218443 | 4449524,18174210,0.4451943755140696
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,42,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,1.0,1.0,1.0,0.0,1,16,1.5,A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.,18174210 | 40913091 | 6315132 | 4449524 | 4353857,18174210,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,1332,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,0.0,0.0,0.0,0.0,1,16,0.0,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,16488405 | 39264456 | 36386637 | 9334631 | 24998637,5304891,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,1332,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,0.0,0.0,0.0,0.0,1,17,0.0,tumor necrosis factor alpha tnf interleukin 1 il 1 pro inflammatory cytokines inhibit il 6 il 10,16488405 | 39264456 | 36386637 | 9334631 | 24998637,5304891,
nfcorpus,scifact,test,Dense original,dense_keep,1332,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,0.0,0.0,0.0,0.0,1,16,0.0,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,12705056 | 20722510 | 9334631 | 24998637 | 40963697,5304891,
nfcorpus,scifact,test,Dense keyword,dense_keyword,1332,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,0.0,0.0,0.0,0.0,1,17,0.0,tumor necrosis factor alpha tnf interleukin 1 il 1 pro inflammatory cytokines inhibit il 6 il 10,12705056 | 20722510 | 9334631 | 8639034 | 5991309,5304891,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,1332,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,0.0,0.0,0.0,0.03,2,16,-0.03,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,12705056 | 16488405 | 9334631 | 20722510 | 39264456,5304891,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,1332,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,0.0,0.0,0.0,0.03,2,17,-0.03,tumor necrosis factor alpha tnf interleukin 1 il 1 pro inflammatory cytokines inhibit il 6 il 10,12705056 | 16488405 | 9334631 | 20722510 | 39264456,5304891,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,1332,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,0.0,0.0,0.0,0.03,2,17,-0.03,tumor necrosis factor alpha tnf interleukin 1 il 1 pro inflammatory cytokines inhibit il 6 il 10,12705056 | 16488405 | 9334631 | 20722510 | 39264456,5304891,
nfcorpus,scifact,test,Heuristic retrieval router,hybrid_keyword,1332,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,0.0,0.0,0.0,0.03,2,17,-0.03,tumor necrosis factor alpha tnf interleukin 1 il 1 pro inflammatory cytokines inhibit il 6 il 10,12705056 | 16488405 | 9334631 | 20722510 | 39264456,5304891,
nfcorpus,scifact,test,Transferred source policy,dense_keep,1332,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,0.0,0.0,0.0,0.0,1,16,0.0,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,12705056 | 20722510 | 9334631 | 24998637 | 40963697,5304891,0.37355944090719795
